normalized	canonical_entry_id	occurrence_count	sections	verification_status
personal	SYL-VOCAB-P047-R37	1	part_1_true_exam	ocr_consensus_unreviewed
personality	SYL-VOCAB-P048-L01	1	part_1_true_exam	ocr_consensus_unreviewed
personnel	SYL-VOCAB-P048-L02	1	part_1_true_exam	ocr_consensus_unreviewed
perspective	SYL-VOCAB-P048-L03	1	part_1_true_exam	verified_manual_visual
persuade	SYL-VOCAB-P048-L04	1	part_1_true_exam	ocr_consensus_unreviewed
persuasion	SYL-VOCAB-P048-L05	1	part_1_true_exam	ocr_consensus_unreviewed
pervasive	SYL-VOCAB-P090-L02	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
pessimistic	SYL-VOCAB-P048-L06	1	part_1_true_exam	ocr_consensus_unreviewed
pest	SYL-VOCAB-P081-R22	1	part_2_zero_frequency	ocr_consensus_unreviewed
pet	SYL-VOCAB-P048-L07	1	part_1_true_exam	ocr_consensus_unreviewed
petal	SYL-VOCAB-P090-L03	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
petition	SYL-VOCAB-P081-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
petrol	SYL-VOCAB-P048-L08	1	part_1_true_exam	ocr_consensus_unreviewed
petroleum	SYL-VOCAB-P081-R24	1	part_2_zero_frequency	ocr_consensus_unreviewed
petty	SYL-VOCAB-P081-R25	1	part_2_zero_frequency	ocr_consensus_unreviewed
pharaoh	SYL-VOCAB-P090-L04	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
pharmacy	SYL-VOCAB-P048-L09	1	part_1_true_exam	ocr_consensus_unreviewed
phase	SYL-VOCAB-P048-L10	1	part_1_true_exam	ocr_consensus_unreviewed
phenomenon	SYL-VOCAB-P048-L11	1	part_1_true_exam	ocr_consensus_unreviewed
philosopher	SYL-VOCAB-P048-L12	1	part_1_true_exam	ocr_consensus_unreviewed
philosophy	SYL-VOCAB-P048-L13	1	part_1_true_exam	ocr_consensus_unreviewed
phone	SYL-VOCAB-P048-L14	1	part_1_true_exam	ocr_consensus_unreviewed
phony	SYL-VOCAB-P090-L06	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
photo	SYL-VOCAB-P048-L15	1	part_1_true_exam	ocr_consensus_unreviewed
phrase	SYL-VOCAB-P048-L16	1	part_1_true_exam	ocr_consensus_unreviewed
physical	SYL-VOCAB-P048-L17	1	part_1_true_exam	verified_manual_visual
physician	SYL-VOCAB-P048-L18	1	part_1_true_exam	ocr_consensus_unreviewed
physicist	SYL-VOCAB-P048-L19	1	part_1_true_exam	ocr_consensus_unreviewed
physics	SYL-VOCAB-P048-L20	1	part_1_true_exam	ocr_consensus_unreviewed
physiology	SYL-VOCAB-P048-L21	1	part_1_true_exam	ocr_consensus_unreviewed
physique	SYL-VOCAB-P090-L05	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
piano	SYL-VOCAB-P048-L22	1	part_1_true_exam	ocr_consensus_unreviewed
pick	SYL-VOCAB-P048-L23	1	part_1_true_exam	ocr_consensus_unreviewed
pickup	SYL-VOCAB-P081-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
picnic	SYL-VOCAB-P081-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
picture	SYL-VOCAB-P048-L24	1	part_1_true_exam	ocr_consensus_unreviewed
pie	SYL-VOCAB-P081-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
piece	SYL-VOCAB-P048-L25	1	part_1_true_exam	ocr_consensus_unreviewed
pierce	SYL-VOCAB-P048-L26	1	part_1_true_exam	ocr_consensus_unreviewed
pig	SYL-VOCAB-P081-R29	1	part_2_zero_frequency	ocr_consensus_unreviewed
pigeon	SYL-VOCAB-P081-R30	1	part_2_zero_frequency	ocr_consensus_unreviewed
pile	SYL-VOCAB-P048-L27	1	part_1_true_exam	ocr_consensus_unreviewed
pilgrim	SYL-VOCAB-P048-L28	1	part_1_true_exam	ocr_consensus_unreviewed
pill	SYL-VOCAB-P048-L29	1	part_1_true_exam	ocr_consensus_unreviewed
pillar	SYL-VOCAB-P081-R31	1	part_2_zero_frequency	ocr_consensus_unreviewed
pillow	SYL-VOCAB-P081-R32	1	part_2_zero_frequency	ocr_consensus_unreviewed
pilot	SYL-VOCAB-P048-L30	1	part_1_true_exam	ocr_consensus_unreviewed
pin	SYL-VOCAB-P048-L31	1	part_1_true_exam	ocr_consensus_unreviewed
pinch	SYL-VOCAB-P048-L32	1	part_1_true_exam	ocr_consensus_unreviewed
pine	SYL-VOCAB-P081-R33	1	part_2_zero_frequency	ocr_consensus_unreviewed
pink	SYL-VOCAB-P048-R01	1	part_1_true_exam	ocr_consensus_unreviewed
pint	SYL-VOCAB-P081-R34	1	part_2_zero_frequency	ocr_consensus_unreviewed
pioneer	SYL-VOCAB-P048-R02	1	part_1_true_exam	ocr_consensus_unreviewed
pipe	SYL-VOCAB-P048-R03	1	part_1_true_exam	ocr_consensus_unreviewed
pirate	SYL-VOCAB-P081-R35	1	part_2_zero_frequency	ocr_consensus_unreviewed
pistol	SYL-VOCAB-P081-R36	1	part_2_zero_frequency	ocr_consensus_unreviewed
piston	SYL-VOCAB-P081-R37	1	part_2_zero_frequency	ocr_consensus_unreviewed
pit	SYL-VOCAB-P048-R04	1	part_1_true_exam	ocr_consensus_unreviewed
pitch	SYL-VOCAB-P081-R38	1	part_2_zero_frequency	ocr_consensus_unreviewed
pity	SYL-VOCAB-P048-R05	1	part_1_true_exam	ocr_consensus_unreviewed
pivot	SYL-VOCAB-P090-L07	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
place	SYL-VOCAB-P048-R06	1	part_1_true_exam	ocr_consensus_unreviewed
plague	SYL-VOCAB-P048-R07	1	part_1_true_exam	ocr_consensus_unreviewed
plain	SYL-VOCAB-P048-R08	1	part_1_true_exam	ocr_consensus_unreviewed
plaintiff	SYL-VOCAB-P082-L01	1	part_2_zero_frequency	ocr_consensus_unreviewed
plan	SYL-VOCAB-P048-R09	1	part_1_true_exam	ocr_consensus_unreviewed
plane	SYL-VOCAB-P082-L02	1	part_2_zero_frequency	ocr_consensus_unreviewed
planet	SYL-VOCAB-P048-R10	1	part_1_true_exam	ocr_consensus_unreviewed
plant	SYL-VOCAB-P048-R11	1	part_1_true_exam	ocr_consensus_unreviewed
plantation	SYL-VOCAB-P082-L03	1	part_2_zero_frequency	ocr_consensus_unreviewed
plaster	SYL-VOCAB-P082-L04	1	part_2_zero_frequency	ocr_consensus_unreviewed
plastic	SYL-VOCAB-P048-R12	1	part_1_true_exam	ocr_consensus_unreviewed
plate	SYL-VOCAB-P048-R13	1	part_1_true_exam	ocr_consensus_unreviewed
plateau	SYL-VOCAB-P048-R14	1	part_1_true_exam	ocr_consensus_unreviewed
platform	SYL-VOCAB-P048-R15	1	part_1_true_exam	ocr_consensus_unreviewed
plausible	SYL-VOCAB-P048-R16	1	part_1_true_exam	ocr_consensus_unreviewed
play	SYL-VOCAB-P048-R17	1	part_1_true_exam	ocr_consensus_unreviewed
playground	SYL-VOCAB-P082-L05	1	part_2_zero_frequency	ocr_consensus_unreviewed
plea	SYL-VOCAB-P048-R18	1	part_1_true_exam	ocr_consensus_unreviewed
plead	SYL-VOCAB-P048-R19	1	part_1_true_exam	ocr_consensus_unreviewed
pleasant	SYL-VOCAB-P048-R20	1	part_1_true_exam	ocr_consensus_unreviewed
please	SYL-VOCAB-P048-R21	1	part_1_true_exam	ocr_consensus_unreviewed
pleasure	SYL-VOCAB-P048-R22	1	part_1_true_exam	ocr_consensus_unreviewed
pledge	SYL-VOCAB-P048-R23	1	part_1_true_exam	ocr_consensus_unreviewed
plentiful	SYL-VOCAB-P048-R24	1	part_1_true_exam	ocr_consensus_unreviewed
plenty	SYL-VOCAB-P048-R25	1	part_1_true_exam	ocr_consensus_unreviewed
plight	SYL-VOCAB-P082-L06	1	part_2_zero_frequency	ocr_consensus_unreviewed
plot	SYL-VOCAB-P082-L07	1	part_2_zero_frequency	ocr_consensus_unreviewed
plough	SYL-VOCAB-P048-R26	1	part_1_true_exam	ocr_consensus_unreviewed
plug	SYL-VOCAB-P049-L01	1	part_1_true_exam	ocr_consensus_unreviewed
plum	SYL-VOCAB-P090-L08	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
plumber	SYL-VOCAB-P082-L08	1	part_2_zero_frequency	ocr_consensus_unreviewed
plump	SYL-VOCAB-P090-L09	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
plunge	SYL-VOCAB-P049-L02	1	part_1_true_exam	ocr_consensus_unreviewed
plural	SYL-VOCAB-P082-L09	1	part_2_zero_frequency	ocr_consensus_unreviewed
plus	SYL-VOCAB-P049-L03	1	part_1_true_exam	ocr_consensus_unreviewed
pneumonia	SYL-VOCAB-P082-L10	1	part_2_zero_frequency	ocr_consensus_unreviewed
pocket	SYL-VOCAB-P049-L04	1	part_1_true_exam	ocr_consensus_unreviewed
poem	SYL-VOCAB-P049-L05	1	part_1_true_exam	ocr_consensus_unreviewed
poet	SYL-VOCAB-P049-L06	1	part_1_true_exam	ocr_consensus_unreviewed
poetry	SYL-VOCAB-P049-L07	1	part_1_true_exam	ocr_consensus_unreviewed
point	SYL-VOCAB-P049-L08	1	part_1_true_exam	ocr_consensus_unreviewed
poison	SYL-VOCAB-P049-L09	1	part_1_true_exam	ocr_consensus_unreviewed
poisonous	SYL-VOCAB-P049-L10	1	part_1_true_exam	ocr_consensus_unreviewed
poke	SYL-VOCAB-P049-L11	1	part_1_true_exam	ocr_consensus_unreviewed
polar	SYL-VOCAB-P049-L12	1	part_1_true_exam	ocr_consensus_unreviewed
pole	SYL-VOCAB-P049-L13	1	part_1_true_exam	ocr_consensus_unreviewed
police	SYL-VOCAB-P049-L14	1	part_1_true_exam	ocr_consensus_unreviewed
policeman	SYL-VOCAB-P049-L15	1	part_1_true_exam	ocr_consensus_unreviewed
policy	SYL-VOCAB-P049-L16	1	part_1_true_exam	ocr_consensus_unreviewed
polish	SYL-VOCAB-P049-L17	1	part_1_true_exam	ocr_consensus_unreviewed
polite	SYL-VOCAB-P049-L18	1	part_1_true_exam	ocr_consensus_unreviewed
political	SYL-VOCAB-P049-L19	1	part_1_true_exam	ocr_consensus_unreviewed
politician	SYL-VOCAB-P049-L20	1	part_1_true_exam	ocr_consensus_unreviewed
politics	SYL-VOCAB-P049-L21	1	part_1_true_exam	ocr_consensus_unreviewed
poll	SYL-VOCAB-P049-L22	1	part_1_true_exam	ocr_consensus_unreviewed
pollute	SYL-VOCAB-P049-L23	1	part_1_true_exam	ocr_consensus_unreviewed
pollution	SYL-VOCAB-P049-L24	1	part_1_true_exam	ocr_consensus_unreviewed
pond	SYL-VOCAB-P082-L11	1	part_2_zero_frequency	ocr_consensus_unreviewed
ponder	SYL-VOCAB-P049-L25	1	part_1_true_exam	ocr_consensus_unreviewed
pool	SYL-VOCAB-P049-L26	1	part_1_true_exam	ocr_consensus_unreviewed
poor	SYL-VOCAB-P049-L27	1	part_1_true_exam	ocr_consensus_unreviewed
pop	SYL-VOCAB-P049-L28	1	part_1_true_exam	ocr_consensus_unreviewed
pope	SYL-VOCAB-P082-L12	1	part_2_zero_frequency	ocr_consensus_unreviewed
popular	SYL-VOCAB-P049-L29	1	part_1_true_exam	ocr_consensus_unreviewed
population	SYL-VOCAB-P049-L30	1	part_1_true_exam	ocr_consensus_unreviewed
populist	SYL-VOCAB-P090-L10	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
porcelain	SYL-VOCAB-P082-L13	1	part_2_zero_frequency	ocr_consensus_unreviewed
porch	SYL-VOCAB-P082-L14	1	part_2_zero_frequency	ocr_consensus_unreviewed
pork	SYL-VOCAB-P082-L15	1	part_2_zero_frequency	ocr_consensus_unreviewed
pornography	SYL-VOCAB-P090-L11	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
port	SYL-VOCAB-P049-R01	1	part_1_true_exam	ocr_consensus_unreviewed
portable	SYL-VOCAB-P082-L16	1	part_2_zero_frequency	ocr_consensus_unreviewed
porter	SYL-VOCAB-P082-L17	1	part_2_zero_frequency	ocr_consensus_unreviewed
portfolio	SYL-VOCAB-P082-L18	1	part_2_zero_frequency	ocr_consensus_unreviewed
portion	SYL-VOCAB-P049-R02	1	part_1_true_exam	ocr_consensus_unreviewed
portrait	SYL-VOCAB-P082-L19	1	part_2_zero_frequency	ocr_consensus_unreviewed
portray	SYL-VOCAB-P049-R03	1	part_1_true_exam	ocr_consensus_unreviewed
pose	SYL-VOCAB-P049-R04	1	part_1_true_exam	ocr_consensus_unreviewed
position	SYL-VOCAB-P049-R05	1	part_1_true_exam	ocr_consensus_unreviewed
positive	SYL-VOCAB-P049-R06	1	part_1_true_exam	ocr_consensus_unreviewed
possess	SYL-VOCAB-P049-R07	1	part_1_true_exam	ocr_consensus_unreviewed
possession	SYL-VOCAB-P049-R08	1	part_1_true_exam	ocr_consensus_unreviewed
possibility	SYL-VOCAB-P049-R09	1	part_1_true_exam	ocr_consensus_unreviewed
possible	SYL-VOCAB-P049-R10	1	part_1_true_exam	ocr_consensus_unreviewed
possibly	SYL-VOCAB-P049-R11	1	part_1_true_exam	ocr_consensus_unreviewed
post	SYL-VOCAB-P049-R12	1	part_1_true_exam	ocr_consensus_unreviewed
postage	SYL-VOCAB-P082-L20	1	part_2_zero_frequency	ocr_consensus_unreviewed
postcard	SYL-VOCAB-P082-L21	1	part_2_zero_frequency	ocr_consensus_unreviewed
poster	SYL-VOCAB-P082-L22	1	part_2_zero_frequency	ocr_consensus_unreviewed
posthumous	SYL-VOCAB-P090-L12	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
postman	SYL-VOCAB-P082-L23	1	part_2_zero_frequency	ocr_consensus_unreviewed
postpone	SYL-VOCAB-P049-R13	1	part_1_true_exam	ocr_consensus_unreviewed
posture	SYL-VOCAB-P049-R14	1	part_1_true_exam	ocr_consensus_unreviewed
pot	SYL-VOCAB-P082-L24	1	part_2_zero_frequency	ocr_consensus_unreviewed
potash	SYL-VOCAB-P090-L13	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
potato	SYL-VOCAB-P049-R15	1	part_1_true_exam	ocr_consensus_unreviewed
potential	SYL-VOCAB-P049-R16	1	part_1_true_exam	ocr_consensus_unreviewed
pottery	SYL-VOCAB-P090-L14	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
poultry	SYL-VOCAB-P082-L25	1	part_2_zero_frequency	ocr_consensus_unreviewed
pound	SYL-VOCAB-P049-R17	1	part_1_true_exam	ocr_consensus_unreviewed
pour	SYL-VOCAB-P049-R18	1	part_1_true_exam	ocr_consensus_unreviewed
poverty	SYL-VOCAB-P049-R19	1	part_1_true_exam	ocr_consensus_unreviewed
powder	SYL-VOCAB-P082-L26	1	part_2_zero_frequency	ocr_consensus_unreviewed
power	SYL-VOCAB-P049-R20	1	part_1_true_exam	ocr_consensus_unreviewed
powerful	SYL-VOCAB-P049-R21	1	part_1_true_exam	ocr_consensus_unreviewed
practical	SYL-VOCAB-P049-R22	1	part_1_true_exam	ocr_consensus_unreviewed
practically	SYL-VOCAB-P049-R23	1	part_1_true_exam	ocr_consensus_unreviewed
practice	SYL-VOCAB-P049-R24	1	part_1_true_exam	ocr_consensus_unreviewed
practise	SYL-VOCAB-P049-R26	1	part_1_true_exam	ocr_consensus_unreviewed
practitioner	SYL-VOCAB-P049-R25	1	part_1_true_exam	ocr_consensus_unreviewed
praise	SYL-VOCAB-P049-R27	1	part_1_true_exam	ocr_consensus_unreviewed
pray	SYL-VOCAB-P082-L27	1	part_2_zero_frequency	ocr_consensus_unreviewed
prayer	SYL-VOCAB-P082-L28	1	part_2_zero_frequency	ocr_consensus_unreviewed
preach	SYL-VOCAB-P049-R28	1	part_1_true_exam	ocr_consensus_unreviewed
precaution	SYL-VOCAB-P082-L29	1	part_2_zero_frequency	ocr_consensus_unreviewed
precede	SYL-VOCAB-P049-R29	1	part_1_true_exam	ocr_consensus_unreviewed
precedent	SYL-VOCAB-P049-R30	1	part_1_true_exam	ocr_consensus_unreviewed
preceding	SYL-VOCAB-P049-R31	1	part_1_true_exam	ocr_consensus_unreviewed
precious	SYL-VOCAB-P049-R32	1	part_1_true_exam	ocr_consensus_unreviewed
precise	SYL-VOCAB-P050-L01	1	part_1_true_exam	ocr_consensus_unreviewed
precision	SYL-VOCAB-P050-L02	1	part_1_true_exam	ocr_consensus_unreviewed
preclude	SYL-VOCAB-P082-L30	1	part_2_zero_frequency	ocr_consensus_unreviewed
predator	SYL-VOCAB-P090-L15	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
predecessor	SYL-VOCAB-P050-L03	1	part_1_true_exam	ocr_consensus_unreviewed
predict	SYL-VOCAB-P050-L04	1	part_1_true_exam	ocr_consensus_unreviewed
predominant	SYL-VOCAB-P050-L05	1	part_1_true_exam	ocr_consensus_unreviewed
preface	SYL-VOCAB-P050-L06	1	part_1_true_exam	ocr_consensus_unreviewed
prefer	SYL-VOCAB-P050-L07	1	part_1_true_exam	ocr_consensus_unreviewed
preferable	SYL-VOCAB-P050-L08	1	part_1_true_exam	ocr_consensus_unreviewed
preference	SYL-VOCAB-P050-L09	1	part_1_true_exam	ocr_consensus_unreviewed
prefrontal	SYL-VOCAB-P090-L16	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
pregnant	SYL-VOCAB-P050-L10	1	part_1_true_exam	ocr_consensus_unreviewed
prejudice	SYL-VOCAB-P050-L11	1	part_1_true_exam	ocr_consensus_unreviewed
preliminary	SYL-VOCAB-P050-L12	1	part_1_true_exam	ocr_consensus_unreviewed
premier	SYL-VOCAB-P050-L13	1	part_1_true_exam	ocr_consensus_unreviewed
premise	SYL-VOCAB-P050-L14	1	part_1_true_exam	ocr_consensus_unreviewed
premium	SYL-VOCAB-P050-L15	1	part_1_true_exam	ocr_consensus_unreviewed
preparation	SYL-VOCAB-P050-L16	1	part_1_true_exam	ocr_consensus_unreviewed
prepare	SYL-VOCAB-P050-L17	1	part_1_true_exam	ocr_consensus_unreviewed
preposition	SYL-VOCAB-P082-L31	1	part_2_zero_frequency	ocr_consensus_unreviewed
prescribe	SYL-VOCAB-P050-L18	1	part_1_true_exam	ocr_consensus_unreviewed
prescription	SYL-VOCAB-P050-L19	1	part_1_true_exam	ocr_consensus_unreviewed
presence	SYL-VOCAB-P050-L20	1	part_1_true_exam	ocr_consensus_unreviewed
present	SYL-VOCAB-P050-L21	1	part_1_true_exam	ocr_consensus_unreviewed
presently	SYL-VOCAB-P050-L22	1	part_1_true_exam	ocr_consensus_unreviewed
preserve	SYL-VOCAB-P050-L23	1	part_1_true_exam	ocr_consensus_unreviewed
preside	SYL-VOCAB-P050-L24	1	part_1_true_exam	ocr_consensus_unreviewed
president	SYL-VOCAB-P050-L25	1	part_1_true_exam	ocr_consensus_unreviewed
press	SYL-VOCAB-P050-L26	1	part_1_true_exam	ocr_consensus_unreviewed
pressure	SYL-VOCAB-P050-L27	1	part_1_true_exam	ocr_consensus_unreviewed
prestige	SYL-VOCAB-P050-L28	1	part_1_true_exam	ocr_consensus_unreviewed
presumably	SYL-VOCAB-P050-L30	1	part_1_true_exam	ocr_consensus_unreviewed
presume	SYL-VOCAB-P050-L29	1	part_1_true_exam	ocr_consensus_unreviewed
pretend	SYL-VOCAB-P082-L32	1	part_2_zero_frequency	ocr_consensus_unreviewed
pretext	SYL-VOCAB-P082-L33	1	part_2_zero_frequency	ocr_consensus_unreviewed
pretty	SYL-VOCAB-P050-L31	1	part_1_true_exam	ocr_consensus_unreviewed
prevail	SYL-VOCAB-P050-R01	1	part_1_true_exam	ocr_consensus_unreviewed
prevalent	SYL-VOCAB-P050-R02	1	part_1_true_exam	ocr_consensus_unreviewed
prevent	SYL-VOCAB-P050-R03	1	part_1_true_exam	ocr_consensus_unreviewed
previous	SYL-VOCAB-P050-R04	1	part_1_true_exam	ocr_consensus_unreviewed
prey	SYL-VOCAB-P050-R05	1	part_1_true_exam	ocr_consensus_unreviewed
price	SYL-VOCAB-P050-R06	1	part_1_true_exam	ocr_consensus_unreviewed
prick	SYL-VOCAB-P082-L34	1	part_2_zero_frequency	ocr_consensus_unreviewed
pride	SYL-VOCAB-P050-R07	1	part_1_true_exam	ocr_consensus_unreviewed
priest	SYL-VOCAB-P050-R08	1	part_1_true_exam	ocr_consensus_unreviewed
primal	SYL-VOCAB-P090-L17	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
primary	SYL-VOCAB-P050-R09	1	part_1_true_exam	ocr_consensus_unreviewed
prime	SYL-VOCAB-P050-R10	1	part_1_true_exam	ocr_consensus_unreviewed
primitive	SYL-VOCAB-P050-R11	1	part_1_true_exam	ocr_consensus_unreviewed
prince	SYL-VOCAB-P082-L35	1	part_2_zero_frequency	ocr_consensus_unreviewed
princess	SYL-VOCAB-P082-L36	1	part_2_zero_frequency	ocr_consensus_unreviewed
principal	SYL-VOCAB-P050-R12	1	part_1_true_exam	ocr_consensus_unreviewed
principle	SYL-VOCAB-P050-R13	1	part_1_true_exam	ocr_consensus_unreviewed
print	SYL-VOCAB-P050-R14	1	part_1_true_exam	ocr_consensus_unreviewed
prior	SYL-VOCAB-P050-R15	1	part_1_true_exam	ocr_consensus_unreviewed
priority	SYL-VOCAB-P050-R16	1	part_1_true_exam	ocr_consensus_unreviewed
prison	SYL-VOCAB-P050-R17	1	part_1_true_exam	ocr_consensus_unreviewed
prisoner	SYL-VOCAB-P082-L37	1	part_2_zero_frequency	ocr_consensus_unreviewed
privacy	SYL-VOCAB-P050-R18	1	part_1_true_exam	ocr_consensus_unreviewed
private	SYL-VOCAB-P050-R19	1	part_1_true_exam	ocr_consensus_unreviewed
privilege	SYL-VOCAB-P050-R20	1	part_1_true_exam	ocr_consensus_unreviewed
prize	SYL-VOCAB-P050-R21	1	part_1_true_exam	ocr_consensus_unreviewed
probability	SYL-VOCAB-P050-R22	1	part_1_true_exam	ocr_consensus_unreviewed
probable	SYL-VOCAB-P050-R23	1	part_1_true_exam	ocr_consensus_unreviewed
probe	SYL-VOCAB-P050-R24	1	part_1_true_exam	ocr_consensus_unreviewed
problem	SYL-VOCAB-P050-R25	1	part_1_true_exam	ocr_consensus_unreviewed
procedure	SYL-VOCAB-P050-R26	1	part_1_true_exam	ocr_consensus_unreviewed
proceed	SYL-VOCAB-P050-R27	1	part_1_true_exam	ocr_consensus_unreviewed
proceeding	SYL-VOCAB-P050-R28	1	part_1_true_exam	ocr_consensus_unreviewed
process	SYL-VOCAB-P050-R29	1	part_1_true_exam	ocr_consensus_unreviewed
procession	SYL-VOCAB-P050-R30	1	part_1_true_exam	ocr_consensus_unreviewed
proclaim	SYL-VOCAB-P050-R31	1	part_1_true_exam	ocr_consensus_unreviewed
procreation	SYL-VOCAB-P090-L18	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
prod	SYL-VOCAB-P090-L19	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
produce	SYL-VOCAB-P050-R32	1	part_1_true_exam	ocr_consensus_unreviewed
product	SYL-VOCAB-P050-R33	1	part_1_true_exam	ocr_consensus_unreviewed
production	SYL-VOCAB-P051-L01	1	part_1_true_exam	ocr_consensus_unreviewed
productive	SYL-VOCAB-P051-L02	1	part_1_true_exam	ocr_consensus_unreviewed
productivity	SYL-VOCAB-P051-L03	1	part_1_true_exam	ocr_consensus_unreviewed
profession	SYL-VOCAB-P051-L04	1	part_1_true_exam	ocr_consensus_unreviewed
professional	SYL-VOCAB-P051-L05	1	part_1_true_exam	ocr_consensus_unreviewed
professor	SYL-VOCAB-P051-L06	1	part_1_true_exam	ocr_consensus_unreviewed
proficiency	SYL-VOCAB-P051-L07	1	part_1_true_exam	ocr_consensus_unreviewed
profile	SYL-VOCAB-P051-L08	1	part_1_true_exam	ocr_consensus_unreviewed
profit	SYL-VOCAB-P051-L10	1	part_1_true_exam	ocr_consensus_unreviewed
profitable	SYL-VOCAB-P051-L09	1	part_1_true_exam	ocr_consensus_unreviewed
profound	SYL-VOCAB-P051-L11	1	part_1_true_exam	ocr_consensus_unreviewed
program	SYL-VOCAB-P051-L12	1	part_1_true_exam	ocr_consensus_unreviewed
progress	SYL-VOCAB-P051-L13	1	part_1_true_exam	ocr_consensus_unreviewed
progressive	SYL-VOCAB-P051-L14	1	part_1_true_exam	ocr_consensus_unreviewed
prohibit	SYL-VOCAB-P051-L15	1	part_1_true_exam	ocr_consensus_unreviewed
project	SYL-VOCAB-P051-L16	1	part_1_true_exam	ocr_consensus_unreviewed
projector	SYL-VOCAB-P082-L38	1	part_2_zero_frequency	ocr_consensus_unreviewed
prolong	SYL-VOCAB-P051-L17	1	part_1_true_exam	ocr_consensus_unreviewed
prominent	SYL-VOCAB-P051-L18	1	part_1_true_exam	ocr_consensus_unreviewed
promise	SYL-VOCAB-P051-L19	1	part_1_true_exam	ocr_consensus_unreviewed
promising	SYL-VOCAB-P051-L20	1	part_1_true_exam	ocr_consensus_unreviewed
promote	SYL-VOCAB-P051-L21	1	part_1_true_exam	ocr_consensus_unreviewed
prompt	SYL-VOCAB-P051-L22	1	part_1_true_exam	ocr_consensus_unreviewed
prone	SYL-VOCAB-P051-L23	1	part_1_true_exam	ocr_consensus_unreviewed
pronoun	SYL-VOCAB-P082-L39	1	part_2_zero_frequency	ocr_consensus_unreviewed
pronounce	SYL-VOCAB-P051-L24	1	part_1_true_exam	ocr_consensus_unreviewed
pronunciation	SYL-VOCAB-P051-L25	1	part_1_true_exam	ocr_consensus_unreviewed
proof	SYL-VOCAB-P051-L26	1	part_1_true_exam	ocr_consensus_unreviewed
propaganda	SYL-VOCAB-P051-L27	1	part_1_true_exam	ocr_consensus_unreviewed
propel	SYL-VOCAB-P051-L28	1	part_1_true_exam	ocr_consensus_unreviewed
proper	SYL-VOCAB-P051-L29	1	part_1_true_exam	ocr_consensus_unreviewed
property	SYL-VOCAB-P051-R01	1	part_1_true_exam	ocr_consensus_unreviewed
prophet	SYL-VOCAB-P082-L40	1	part_2_zero_frequency	ocr_consensus_unreviewed
proportion	SYL-VOCAB-P051-R02	1	part_1_true_exam	ocr_consensus_unreviewed
proposal	SYL-VOCAB-P051-R03	1	part_1_true_exam	ocr_consensus_unreviewed
propose	SYL-VOCAB-P051-R04	1	part_1_true_exam	ocr_consensus_unreviewed
proposition	SYL-VOCAB-P051-R05	1	part_1_true_exam	ocr_consensus_unreviewed
prose	SYL-VOCAB-P051-R06	1	part_1_true_exam	ocr_consensus_unreviewed
prosecute	SYL-VOCAB-P082-L41	1	part_2_zero_frequency	ocr_consensus_unreviewed
prospect	SYL-VOCAB-P051-R07	1	part_1_true_exam	ocr_consensus_unreviewed
prospective	SYL-VOCAB-P082-L42	1	part_2_zero_frequency	ocr_consensus_unreviewed
prosper	SYL-VOCAB-P051-R08	1	part_1_true_exam	ocr_consensus_unreviewed
prosperity	SYL-VOCAB-P051-R09	1	part_1_true_exam	ocr_consensus_unreviewed
prosperous	SYL-VOCAB-P051-R10	1	part_1_true_exam	ocr_consensus_unreviewed
protect	SYL-VOCAB-P051-R11	1	part_1_true_exam	ocr_consensus_unreviewed
protein	SYL-VOCAB-P051-R12	1	part_1_true_exam	ocr_consensus_unreviewed
protest	SYL-VOCAB-P051-R13	1	part_1_true_exam	ocr_consensus_unreviewed
prototype	SYL-VOCAB-P082-L43	1	part_2_zero_frequency	ocr_consensus_unreviewed
proud	SYL-VOCAB-P051-R14	1	part_1_true_exam	ocr_consensus_unreviewed
prove	SYL-VOCAB-P051-R15	1	part_1_true_exam	ocr_consensus_unreviewed
provide	SYL-VOCAB-P051-R16	1	part_1_true_exam	ocr_consensus_unreviewed
provided	SYL-VOCAB-P051-R17	1	part_1_true_exam	ocr_consensus_unreviewed
